simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
2.56,0.6903094732270464,0.0670867571679037,20.0,10.0,21.714670472502554,5.0,22.282883873712898,True,1.614126686829934e-08,3.2282533736598685e-07,-34.91032386445643
2.58,0.704661749321471,0.069880066037227,20.0,10.0,21.700630408146736,5.0,22.26920205375538,True,1.617166429766531e-08,3.2343328595330624e-07,-34.90215286959118
2.6,0.7192594362617254,0.0726924521834907,20.0,10.0,21.686364191240475,5.0,22.255300308805477,True,1.6202628164995017e-08,3.2405256329990035e-07,-34.89384538868756
2.62,0.7341040492751494,0.0755223416078499,20.0,10.0,21.67187125229571,5.0,22.241178106747878,True,1.623416363727104e-08,3.246832727454208e-07,-34.885400850773806
2.64,0.7491968370161413,0.0783688247760409,20.0,10.0,21.65715095752729,5.0,22.2268348533282,True,1.6266276117325922e-08,3.2532552234651845e-07,-34.87681864232874
2.66,0.764538761585809,0.0812318993110233,20.0,10.0,21.642202514757596,5.0,22.21226980049045,True,1.6298971453433485e-08,3.259794290686697e-07,-34.868098052199244
2.68,0.780130511298958,0.0841124932060416,20.0,10.0,21.62702495051258,5.0,22.197482024096647,True,1.6332255996014772e-08,3.2664511992029543e-07,-34.859238257874054
2.7,0.7959725041475493,0.0870124774473841,20.0,10.0,21.611617100155666,5.0,22.182470414355134,True,1.636613662675282e-08,3.273227325350564e-07,-34.850238319309184
2.72,0.8120648965223493,0.089934657638328,20.0,10.0,21.595977602904384,5.0,22.167233671009736,True,1.640062077762941e-08,3.280124155525882e-07,-34.84109717556822
2.74,0.8284076396775927,0.0928827559690011,20.0,10.0,21.58010485881264,5.0,22.15177026147908,True,1.6435716534731524e-08,3.2871433069463046e-07,-34.831813619179734
2.76,0.8450004490512746,0.0958613335975328,20.0,10.0,21.563997090525085,5.0,22.1360784810719,True,1.6471432511431315e-08,3.294286502286263e-07,-34.82238633171373
2.78,0.8618428210026561,0.098875719743941,20.0,10.0,21.547652359853117,5.0,22.120156469181758,True,1.650777782027384e-08,3.301555564054768e-07,-34.8128138930137
2.8,0.8789340413528193,0.1019319079527517,20.0,10.0,21.53106860677704,5.0,22.1040022473248,True,1.6544761994514307e-08,3.308952398902861e-07,-34.80309480359794
2.82,0.8962732003019315,0.1050364658438647,20.0,10.0,21.514243676685034,5.0,22.087613745712368,True,1.6582394934819676e-08,3.316478986963935e-07,-34.79322750023835
2.84,0.9138593678862807,0.1081964985751198,20.0,10.0,21.497175180465543,5.0,22.0709886670177,True,1.6620687230727503e-08,3.3241374461455006e-07,-34.783210273462714
2.86,0.9316914365812234,0.1114194955564662,20.0,10.0,21.479860703985267,5.0,22.054124690465738,True,1.6659649700746032e-08,3.3319299401492063e-07,-34.77304138995889
2.88,0.9497681310659654,0.1147132626205024,20.0,10.0,21.462297829924008,5.0,22.037019493124763,True,1.6699293348391858e-08,3.339858669678372e-07,-34.76271910517015
2.9,0.9680880141287276,0.1180858614923994,20.0,10.0,21.444484159773744,5.0,22.019670771353212,True,1.673962931708633e-08,3.347925863417266e-07,-34.75224167603889
2.92,0.9866494869658424,0.1215455508159679,20.0,10.0,21.42641734019246,5.0,22.00207626648222,True,1.6780668834314063e-08,3.356133766862813e-07,-34.741607376369544
2.94,1.0054510716111245,0.1251008390493621,20.0,10.0,21.408094787530782,5.0,21.984233496574372,True,1.6822423843649632e-08,3.3644847687299266e-07,-34.73081433439972
2.96,1.0244911335943796,0.1287603694258088,20.0,10.0,21.389513986607007,5.0,21.966140047428834,True,1.6864906334187905e-08,3.372981266837581e-07,-34.719860708273
2.98,1.0437678789102762,0.1325328910347014,20.0,10.0,21.370672506384672,5.0,21.947793587856292,True,1.6908128307316056e-08,3.381625661463211e-07,-34.70874469523258
3.0,1.0632793501728288,0.1364272312784489,20.0,10.0,21.351568015802872,5.0,21.929191885098188,True,1.6952101742403074e-08,3.390420348480615e-07,-34.69746454095313
