simTime,experiment_time_s,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
55.59115386009216,55.59115386009216,0.4748285247900559,5.0,5.022495607559483,True,1.548923068910646e-06,3.097846137821292e-05,-15.089401563491132
55.69710373878479,55.69710373878479,0.4748285247900559,5.0,5.022495607559483,True,1.548923068910646e-06,3.097846137821292e-05,-15.089401563491132
55.81310439109802,55.81310439109802,0.5937495615155749,5.0,5.035130439402731,True,1.537047657689691e-06,3.0740953153793815e-05,-15.122826708956252
55.923725605010986,55.923725605010986,0.5937495615155749,5.0,5.035130439402731,True,1.537047657689691e-06,3.0740953153793815e-05,-15.122826708956252
56.04277515411377,56.04277515411377,0.7032767905574047,5.0,5.049217587323478,True,1.5239491882388189e-06,3.0478983764776376e-05,-15.159995174081445
56.18252658843994,56.18252658843994,0.8076108261576898,5.0,5.06480357432814,True,1.5096290385858476e-06,3.019258077171695e-05,-15.20099763193782
56.288552045822144,56.288552045822144,0.8076108261576898,5.0,5.06480357432814,True,1.5096290385858476e-06,3.019258077171695e-05,-15.20099763193782
56.403308391571045,56.403308391571045,0.899041469267118,5.0,5.080184599348923,True,1.4956716662113521e-06,2.9913433324227042e-05,-15.241337378147577
56.522106885910034,56.522106885910034,0.899041469267118,5.0,5.080184599348923,True,1.4956716662113521e-06,2.9913433324227042e-05,-15.241337378147577
56.632771492004395,56.632771492004395,0.9644084060328868,5.0,5.092159028705495,True,1.4849238568366044e-06,2.9698477136732088e-05,-15.272658196413865
56.75199103355408,56.75199103355408,0.9644084060328868,5.0,5.092159028705495,True,1.4849238568366044e-06,2.9698477136732088e-05,-15.272658196413865
56.852662801742554,56.852662801742554,1.0128683179360456,5.0,5.10155880388324,True,1.4765586288195025e-06,2.953117257639005e-05,-15.297193084245063
56.97026538848877,56.97026538848877,1.0540221866444155,5.0,5.1098887238313395,True,1.469197671261763e-06,2.938395342523526e-05,-15.318897730366857
57.07798218727112,57.07798218727112,1.0540221866444155,5.0,5.1098887238313395,True,1.469197671261763e-06,2.938395342523526e-05,-15.318897730366857
57.2173113822937,57.2173113822937,1.0976774239530613,5.0,5.119071764202591,True,1.4611391317004501e-06,2.9222782634009004e-05,-15.34278432308062
57.3147656917572,57.3147656917572,1.0976774239530613,5.0,5.119071764202591,True,1.4611391317004501e-06,2.9222782634009004e-05,-15.34278432308062
57.43286418914795,57.43286418914795,1.1355417935623993,5.0,5.127324367048267,True,1.4539470402374624e-06,2.907894080474925e-05,-15.364214166242212
57.54368305206299,57.54368305206299,1.1355417935623993,5.0,5.127324367048267,True,1.4539470402374624e-06,2.907894080474925e-05,-15.364214166242212
57.682950496673584,57.682950496673584,1.1665657616389593,5.0,5.134284339246151,True,1.4479179263993783e-06,2.8958358527987568e-05,-15.382260592718964
57.78689479827881,57.78689479827881,1.1935697612564715,5.0,5.140487211829812,True,1.4425725710991097e-06,2.8851451421982195e-05,-15.3983233402637
57.92279553413391,57.92279553413391,1.1935697612564715,5.0,5.140487211829812,True,1.4425725710991097e-06,2.8851451421982195e-05,-15.3983233402637
58.02049136161804,58.02049136161804,1.218622649844997,5.0,5.14636193467922,True,1.4375341092005193e-06,2.8750682184010386e-05,-15.413518460965609
58.15881276130676,58.15881276130676,1.2400358421037958,5.0,5.15147443842072,True,1.4331683445335264e-06,2.8663366890670527e-05,-15.426727973246695
58.23335385322571,58.23335385322571,1.2400358421037958,5.0,5.15147443842072,True,1.4331683445335264e-06,2.8663366890670527e-05,-15.426727973246695
58.342172384262085,58.342172384262085,1.2535035150154406,5.0,5.154732879806292,True,1.4303950084546526e-06,2.8607900169093053e-05,-15.435140184073749
58.48516249656677,58.48516249656677,1.2535035150154406,5.0,5.154732879806292,True,1.4303950084546526e-06,2.8607900169093053e-05,-15.435140184073749
58.627448320388794,58.627448320388794,1.2640131906154803,5.0,5.157298648134499,True,1.4282162302720538e-06,2.8564324605441078e-05,-15.441760402397966
58.706180810928345,58.706180810928345,1.2640131906154803,5.0,5.157298648134499,True,1.4282162302720538e-06,2.8564324605441078e-05,-15.441760402397966
58.819153785705566,58.819153785705566,1.2581724298677242,5.0,5.15587023336306,True,1.4294286562331236e-06,2.8588573124662473e-05,-15.438075200372412
58.938971519470215,58.938971519470215,1.2581724298677242,5.0,5.15587023336306,True,1.4294286562331236e-06,2.8588573124662473e-05,-15.438075200372412
59.04609274864197,59.04609274864197,1.2354863996837866,5.0,5.1503812134446525,True,1.434100411812266e-06,2.868200823624532e-05,-15.423904438206378
59.15348172187805,59.15348172187805,1.1906519735533354,5.0,5.13981051422389,True,1.4431544451313937e-06,2.8863088902627872e-05,-15.396571929382581
59.26812386512756,59.26812386512756,1.1906519735533354,5.0,5.13981051422389,True,1.4431544451313937e-06,2.8863088902627872e-05,-15.396571929382581
59.39617085456848,59.39617085456848,1.125859713620673,5.0,5.125188786255002,True,1.4558036737713639e-06,2.9116073475427278e-05,-15.358671933333829
59.492671251297,59.492671251297,1.0489561720407554,5.0,5.108846156507592,True,1.4701162951426093e-06,2.9402325902852184e-05,-15.316183128933016
59.6061110496521,59.6061110496521,1.0489561720407554,5.0,5.108846156507592,True,1.4701162951426093e-06,2.9402325902852184e-05,-15.316183128933016
59.73857808113098,59.73857808113098,0.964364924158123,5.0,5.092150793814585,True,1.4849312129140346e-06,2.9698624258280694e-05,-15.272636682206864
59.90629720687866,59.90629720687866,0.964364924158123,5.0,5.092150793814585,True,1.4849312129140346e-06,2.9698624258280694e-05,-15.272636682206864
59.954237937927246,59.954237937927246,0.964364924158123,5.0,5.092150793814585,True,1.4849312129140346e-06,2.9698624258280694e-05,-15.272636682206864
60.07306504249573,60.07306504249573,0.8810613271504877,5.0,5.077033490356369,True,1.4985171263075318e-06,2.9970342526150638e-05,-15.233082935452773
60.17418670654297,60.17418670654297,0.7932199047400463,5.0,5.06252879668608,True,1.5117079107143056e-06,3.0234158214286113e-05,-15.195021186068987
60.30973267555237,60.30973267555237,0.7932199047400463,5.0,5.06252879668608,True,1.5117079107143056e-06,3.0234158214286113e-05,-15.195021186068987
60.42056894302368,60.42056894302368,0.7043610294752014,5.0,5.049368718943326,True,1.5238094677433062e-06,3.0476189354866125e-05,-15.16039336729227
60.546364307403564,60.546364307403564,0.7043610294752014,5.0,5.049368718943326,True,1.5238094677433062e-06,3.0476189354866125e-05,-15.16039336729227
60.65702271461487,60.65702271461487,0.631195105497239,5.0,5.0396832500866235,True,1.5327981006404713e-06,3.0655962012809424e-05,-15.134850507551727
60.784815311431885,60.784815311431885,0.5734200271836799,5.0,5.032773641599166,True,1.5392536136719836e-06,3.078507227343967e-05,-15.116598224876629
60.95318818092346,60.95318818092346,0.5161819293966015,5.0,5.026573761941189,True,1.545076772995007e-06,3.090153545990014e-05,-15.100199404717912
61.0648148059845,61.0648148059845,0.5161819293966015,5.0,5.026573761941189,True,1.545076772995007e-06,3.090153545990014e-05,-15.100199404717912
61.18158459663391,61.18158459663391,0.4775213564385401,5.0,5.022750904221202,True,1.5486819144169794e-06,3.0973638288339585e-05,-15.090077776672999
61.29257535934448,61.29257535934448,0.4775213564385401,5.0,5.022750904221202,True,1.5486819144169794e-06,3.0973638288339585e-05,-15.090077776672999
61.407849073410034,61.407849073410034,0.4539148336643757,5.0,5.020561589724855,True,1.5507515707095658e-06,3.101503141419132e-05,-15.0842777461499
61.52736806869507,61.52736806869507,0.4539148336643757,5.0,5.020561589724855,True,1.5507515707095658e-06,3.101503141419132e-05,-15.0842777461499
61.630743980407715,61.630743980407715,0.4484599475281018,5.0,5.020071346558424,True,1.5512155220458322e-06,3.1024310440916646e-05,-15.082978625297294
61.73744821548462,61.73744821548462,0.4484599475281018,5.0,5.020071346558424,True,1.5512155220458322e-06,3.1024310440916646e-05,-15.082978625297294
