simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
77.0,29.897173287924968,115.38165610403463,30.0,115.5000000000036,0.156775669123988,5.0,5.002457257231617,True,1.5680078305162963e-06,3.136015661032593e-05,-15.0362177714734
77.2,29.895701884237205,115.7172100358659,30.0,115.80000000000362,0.13316258901656228,5.0,5.001772913189241,True,1.568665102066853e-06,3.137330204133706e-05,-15.034397693844447
77.4,29.898583950979305,116.05181584454844,30.0,116.10000000000365,0.11228057639636212,5.0,5.001260533889021,True,1.5691574510219789e-06,3.138314902043958e-05,-15.0330348096627
77.60000000000001,29.9048419541464,116.38387798193575,30.0,116.40000000000364,0.09651410859173633,5.0,5.000931410563162,True,1.5694738161178918e-06,3.138947632235784e-05,-15.03215929671331
77.80000000000001,29.91354906123928,116.71193528815174,30.0,116.70000000000366,0.08727093396880471,5.0,5.000761563593668,True,1.5696371121885111e-06,3.1392742243770224e-05,-15.03170745806173
78.0,29.92393508030982,117.03484583885174,30.0,117.00000000000368,0.08366662711319299,5.0,5.000699961454646,True,1.56969634393804e-06,3.13939268787608e-05,-15.031543575999908
78.2,29.93543056604084,117.3516890004455,30.0,117.30000000000368,0.08271012373634488,5.0,5.000684049664454,True,1.5697116439400642e-06,3.139423287880128e-05,-15.031501245047842
78.4,29.947778024887477,117.6615734534275,30.0,117.60000000000367,0.08073676269945543,5.0,5.000651800000795,True,1.5697426542517883e-06,3.139485308503576e-05,-15.031415449199361
78.60000000000001,29.961004142860222,117.96322168351138,30.0,117.9000000000037,0.07428094062147368,5.0,5.000551735372769,True,1.569838878576874e-06,3.139677757153748e-05,-15.03114923733013
78.80000000000001,29.975310919321867,118.25550724294423,30.0,118.20000000000373,0.0607503475182476,5.0,5.000369046852801,True,1.5700145760182192e-06,3.1400291520364385e-05,-15.030663199172976
79.0,29.99071373722204,118.53706982965896,30.0,118.50000000000372,0.038215271123591944,5.0,5.0001460385619785,True,1.5702290856391033e-06,3.140458171278206e-05,-15.030069867222672
79.2,30.006629967492174,118.80509817882898,30.0,118.80000000000372,0.008363485892954704,5.0,5.000006994784735,True,1.5703628502438006e-06,3.140725700487601e-05,-15.029699916392286
79.4,30.021650725882107,119.05478301847192,30.0,119.10000000000376,0.05013311630123,5.0,5.000251326618501,True,1.5701278051832452e-06,3.14025561036649e-05,-15.030349998078165
79.60000000000001,30.03435604688241,119.28446668459652,30.0,119.40000000000376,0.12053333533248727,5.0,5.001452617482882,True,1.5689728525003552e-06,3.1379457050007106e-05,-15.033545751603581
79.80000000000001,30.044054589392594,119.49824221821544,30.0,119.70000000000375,0.20651152354939425,5.0,5.00426288371811,True,1.5662753867415835e-06,3.132550773483167e-05,-15.04101881079267
80.0,30.05050108602241,119.70274324615852,30.0,120.00000000000378,0.30151606490544575,5.0,5.009082943752885,True,1.561663103778324e-06,3.123326207556648e-05,-15.05382654660814
80.2,30.05342697488408,119.90359833363944,30.0,120.3000000000038,0.3999859031787402,5.0,5.015973357459319,True,1.5551009467471042e-06,3.110201893494208e-05,-15.072114185665498
80.4,30.05237139608713,120.10439592011164,30.0,120.6000000000038,0.498363488965504,5.0,5.024775235484058,True,1.5467714830215284e-06,3.093542966043057e-05,-15.095438477106281
80.60000000000001,30.04677929813101,120.30696207733186,30.0,120.9000000000038,0.5948800555243715,5.0,5.035263873965364,True,1.5369228887884552e-06,3.0738457775769104e-05,-15.123179259148456
80.80000000000001,30.036298463081035,120.51034516796328,30.0,121.20000000000384,0.6906094162252194,5.0,5.047468807806437,True,1.525567163619416e-06,3.0511343272388318e-05,-15.155386719726671
81.0,30.020978900054565,120.71228908147008,30.0,121.50000000000384,0.787990231807985,5.0,5.061712023162203,True,1.5124552695724617e-06,3.0249105391449234e-05,-15.19287464955388
81.2,30.001162171684665,120.91150806201058,30.0,121.80000000000383,0.8884926980690545,5.0,5.078328393725836,True,1.49734695665223e-06,2.99469391330446e-05,-15.236475601047472
81.4,29.977413899164688,121.10750640496968,30.0,122.10000000000386,0.9927505568544428,5.0,5.097602737379091,True,1.480071649765058e-06,2.9601432995301157e-05,-15.286872643840358
81.60000000000001,29.950431232393647,121.30069878483076,30.0,122.40000000000389,1.1004182043219424,5.0,5.119660166886385,True,1.4606247821345454e-06,2.921249564269091e-05,-15.344313393786791
81.80000000000001,29.920874908601263,121.4927251835441,30.0,122.70000000000388,1.209864976989941,5.0,5.14429521533775,True,1.4393039677263738e-06,2.8786079354527474e-05,-15.40817481722935
82.0,29.88980139652716,121.68400870092148,30.0,123.0000000000039,1.3205971495758952,5.0,5.1714579019332625,True,1.4162714301499172e-06,2.8325428602998345e-05,-15.47823509937334
82.2,29.858211532081576,121.87703242027185,30.0,123.3000000000039,1.4300142316086122,5.0,5.200475045859096,True,1.3922033867096484e-06,2.784406773419297e-05,-15.552673184340742
82.4,29.827085461255653,122.07640204321343,30.0,123.60000000000392,1.5333786784892054,5.0,5.229842270245375,True,1.3683942493942264e-06,2.7367884987884527e-05,-15.627587639191667
82.60000000000001,29.79767883147455,122.28567027110924,30.0,123.90000000000391,1.6269586131265465,5.0,5.25804092118221,True,1.3460381753598812e-06,2.6920763507197623e-05,-15.699126271278281
82.80000000000001,29.77131190342719,122.50664653220394,30.0,124.20000000000394,1.708725903246147,5.0,5.283913721137426,True,1.3259502843450867e-06,2.6519005686901733e-05,-15.764427635548683
83.0,29.749028740784716,122.73986062706209,30.0,124.50000000000396,1.7779418396371507,5.0,5.306701158453558,True,1.3085859691575779e-06,2.6171719383151556e-05,-15.821677449150995
