;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;ugps_lat;ugps_lon;ugps_depth;ugps_x;ugps_y;ugps_z;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_15:22:48:679465;1765462968.6704419;-1.1104868743684975;15.258847029881665;-109.15924650363337;29.520819351625;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462968.497411;0.17303085327148438;0.0;0.0;0.0;-0.0;869.9054518811316;376.3663876828246;-1.1104868743684975;15.258847029881665;15.299202390303659;1.6434448394607946;0.0
2025-12-11_15:22:48:812924;1765462968.8129246;-1.325651407842635;15.373276702315692;-112.29808624408342;29.901025779315525;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462968.6704419;0.14248275756835938;0.0;0.0;0.0;-0.0;879.5526297828882;388.08138832166344;-1.325651407842635;15.373276702315692;15.43032689935886;1.6568144392738693;0.0
2025-12-11_15:22:48:996671;1765462968.992573;-1.5351112800440454;15.48306475714356;-116.26974995067525;30.263297928464723;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462968.8129246;0.17964839935302734;0.0;0.0;0.0;-0.0;890.9154964665668;403.95123647767923;-1.5351112800440454;15.48306475714356;15.558980073128811;1.6696211121481968;0.0
2025-12-11_15:22:49:148072;1765462969.148072;-1.7449215956393438;15.591461229494989;-118.7429095385922;30.656899831088708;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462968.992573;0.15549898147583008;0.0;0.0;0.0;-0.0;898.8926591773281;411.4040136873681;-1.7449215956393438;15.591461229494989;15.68879901859202;1.6822477665811884;0.0
2025-12-11_15:22:49:337062;1765462969.3360794;-1.9863885014633489;15.714280068059445;-118.57667730620355;31.088252599750085;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.148072;0.18800735473632812;0.0;0.0;0.0;-0.0;901.0092718174127;405.06229896937407;-1.9863885014633489;15.714280068059445;15.83932881583548;1.6965360273681762;0.0
2025-12-11_15:22:49:450564;1765462969.4505649;-2.1930815489157425;15.817784064294585;-118.44141024143926;31.46344979207622;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.3360794;0.11448550224304199;0.0;0.0;0.0;-0.0;902.8675474560767;399.5123397757281;-2.1930815489157425;15.817784064294585;15.969092002516811;1.708564612308936;0.0
2025-12-11_15:22:49:631423;1765462969.584882;-2.332562463039835;15.88678936429966;-118.35357628245417;31.66060384103168;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.4505649;0.13431715965270996;0.0;0.0;0.0;-0.0;903.8043371405486;396.47794300829236;-2.332562463039835;15.88678936429966;16.05711443409454;1.7165787549690634;0.0
2025-12-11_15:22:49:782297;1765462969.7822978;-2.601242061352064;16.017818120929192;-118.19172429994677;32.163564874669184;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.584882;0.19741582870483398;0.0;0.0;0.0;-0.0;906.3310654928356;388.9588504130426;-2.601242061352064;16.017818120929192;16.227660263171483;1.7317876637532406;0.0
2025-12-11_15:22:49:904704;1765462969.904704;-2.7803491734276484;16.10378962672653;-118.08887255657683;32.472806984646425;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.7822978;0.1224062442779541;0.0;0.0;0.0;-0.0;907.8735506407048;384.24487975193176;-2.7803491734276484;16.10378962672653;16.342043381047695;1.7417627198082741;0.0
2025-12-11_15:22:50:043470;1765462970.0434709;-2.9704691314466203;16.193854152286512;-117.98381177790961;32.79041460546225;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462969.904704;0.13876676559448242;0.0;0.0;0.0;-0.0;909.4563362691293;379.34552517705777;-2.9704691314466203;16.193854152286512;16.46403957619163;1.7522114428276279;0.0
2025-12-11_15:22:50:167576;1765462970.1675768;-3.1609277863755594;16.282856102908177;-117.88255475443884;33.11530226040113;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.0434709;0.12410593032836914;0.0;0.0;0.0;-0.0;911.0865851802768;374.30166707284764;-3.1609277863755594;16.282856102908177;16.586828127725177;1.762537604683415;0.0
2025-12-11_15:22:50:301432;1765462970.3014326;-3.303754357914979;16.34880165093695;-117.80908944628027;33.349146327350994;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.1675768;0.13385581970214844;0.0;0.0;0.0;-0.0;912.2568683700185;370.6255332319448;-3.303754357914979;16.34880165093695;16.679271815014015;1.7701904096761223;0.0
2025-12-11_15:22:50:456191;1765462970.442993;-3.510905962712311;16.443240495728197;-117.7060656000098;33.73012224860197;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.3014326;0.14156031608581543;0.0;0.0;0.0;-0.0;914.1977782059274;364.65107932707497;-3.510905962712311;16.443240495728197;16.813881725507784;1.7811542633834798;0.0
2025-12-11_15:22:50:573116;1765462970.573117;-3.710518015101016;16.53289992135379;-117.61048995741525;34.056572795209746;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.442993;0.13012409210205078;0.0;0.0;0.0;-0.0;915.8412399176344;359.4109309967751;-3.710518015101016;16.53289992135379;16.94416488794562;1.791570431022417;0.0
2025-12-11_15:22:50:769649;1765462970.7556944;-3.8805755240224755;16.60825254725028;-117.53173107554264;34.36029072776331;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.573117;0.18257737159729004;0.0;0.0;0.0;-0.0;917.3904040788404;354.52510521986665;-3.8805755240224755;16.60825254725028;17.055583222830222;1.8003318275673166;0.0
2025-12-11_15:22:50:921328;1765462970.9213283;-4.152898589674434;16.72695708727933;-117.41031537115882;34.84676163995499;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.7556944;0.1656339168548584;0.0;0.0;0.0;-0.0;919.8768828986508;346.583994867763;-4.152898589674434;16.72695708727933;17.234780535179556;1.8141515527265162;0.0
2025-12-11_15:22:51:044208;1765462971.044209;-4.33771049554576;16.80615013117594;-117.33095223555276;35.128655961820265;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462970.9213283;0.12288069725036621;0.0;0.0;0.0;-0.0;921.2945326950452;341.84377403253023;-4.33771049554576;16.80615013117594;17.356912587634728;1.8233862775519794;0.0
2025-12-11_15:22:51:187786;1765462971.179079;-4.532339249810253;16.888364980262267;-117.2497970765029;35.44040655664959;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.044209;0.13487005233764648;0.0;0.0;0.0;-0.0;922.8745389447499;336.5641920262891;-4.532339249810253;16.888364980262267;17.485964965706625;1.8329887748312974;0.0
2025-12-11_15:22:51:342523;1765462971.3346565;-4.7231268432069164;16.967785253531957;-117.17246520963782;35.76107038618674;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.179079;0.1555774211883545;0.0;0.0;0.0;-0.0;924.5105745894799;331.0840098094059;-4.7231268432069164;16.967785253531957;17.612883454647573;1.842282197233004;0.0
2025-12-11_15:22:51:502908;1765462971.4931035;-4.93238139879352;17.053567570324134;-117.0899589943245;36.12651690648344;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.3346565;0.1584470272064209;0.0;0.0;0.0;-0.0;926.3840644293899;324.7613864740807;-4.93238139879352;17.053567570324134;17.75253652689596;1.8523421482493196;0.0
2025-12-11_15:22:51:635946;1765462971.635947;-5.155416807584892;17.14348327558237;-117.00442840879411;36.49318408753309;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.4931035;0.14284348487854004;0.0;0.0;0.0;-0.0;928.2539191148028;318.2736758936427;-5.155416807584892;17.14348327558237;17.901880942518336;1.8629150662381317;0.0
2025-12-11_15:22:51:766423;1765462971.764338;-5.346680218540884;17.21935275340369;-116.93286301738733;36.78977677542066;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.635947;0.12839102745056152;0.0;0.0;0.0;-0.0;929.7584025901856;312.9118030108471;-5.346680218540884;17.21935275340369;18.03033828316839;1.8718618657510468;0.0
2025-12-11_15:22:51:927198;1765462971.9103055;-5.518447279523437;17.286520765607214;-116.86985309309118;37.07467431519263;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.764338;0.1459674835205078;0.0;0.0;0.0;-0.0;931.2139412299713;307.7117219886582;-5.518447279523437;17.286520765607214;18.145992961440523;1.879804380051456;0.0
2025-12-11_15:22:52:050626;1765462972.0493882;-5.736854585365506;17.370612556940927;-116.79127299536401;37.441823760819005;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462971.9103055;0.139082670211792;0.0;0.0;0.0;-0.0;933.0921355713049;300.8957557074736;-5.736854585365506;17.370612556940927;18.29343273245847;1.8897802085799593;0.0
2025-12-11_15:22:52:163772;1765462972.1637723;-5.915766217931882;17.43840753520442;-116.72804265449362;37.71438136701982;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.0493882;0.11438417434692383;0.0;0.0;0.0;-0.0;934.4732145272058;295.700204763319;-5.915766217931882;17.43840753520442;18.414514582499816;1.8978514145272414;0.0
2025-12-11_15:22:52:316065;1765462972.3160655;-6.091312921375469;17.503978772243663;-116.66687701350278;38.00110445465633;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.1637723;0.15229320526123047;0.0;0.0;0.0;-0.0;935.9356352292621;290.17217229766067;-6.091312921375469;17.503978772243663;18.533574020282018;1.9056846457830485;0.0
2025-12-11_15:22:52:437696;1765462972.437697;-6.283309728811561;17.574624522465754;-116.60084545033436;38.32681083424395;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.3160655;0.12163138389587402;0.0;0.0;0.0;-0.0;937.6016929067896;283.7869352113458;-6.283309728811561;17.574624522465754;18.66406730200662;1.9141562188968897;0.0
2025-12-11_15:22:52:584995;1765462972.5849957;-6.4773300136895;17.644885395513384;-116.53490338407724;38.63104720099819;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.437697;0.14729881286621094;0.0;0.0;0.0;-0.0;939.1459172180414;277.6584199089677;-6.4773300136895;17.644885395513384;18.79621729835672;1.922617681082703;0.0
2025-12-11_15:22:52:700100;1765462972.7001004;-6.6629364953757;17.711042641030474;-116.47243680019714;38.93080659289683;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.5849957;0.11510467529296875;0.0;0.0;0.0;-0.0;940.6704176329318;271.5038003931487;-6.6629364953757;17.711042641030474;18.922889688781922;1.9306207265270066;0.0
2025-12-11_15:22:52:885111;1765462972.8694923;-6.825837134083576;17.768259594298343;-116.41801751575775;39.21330129364735;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.7001004;0.16939187049865723;0.0;0.0;0.0;-0.0;942.114573825406;265.60761292735884;-6.825837134083576;17.768259594298343;19.0342612567814;1.937572542212016;0.0
2025-12-11_15:22:53:002028;1765462973.0020287;-7.094819665513894;17.861013200050436;-116.32878725207507;39.64924577221061;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462972.8694923;0.1325364112854004;0.0;0.0;0.0;-0.0;944.3274147822193;256.20038548400237;-7.094819665513894;17.861013200050436;19.21853945071109;1.9489071456274822;0.0
2025-12-11_15:22:53:172839;1765462973.1594424;-7.287592476935274;17.926174272756896;-116.265167967051;39.92243039974791;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.0020287;0.15741372108459473;0.0;0.0;0.0;-0.0;945.6946934278089;250.06171261961174;-7.287592476935274;17.926174272756896;19.35088442855093;1.9569224125409244;0.0
2025-12-11_15:22:53:315341;1765462973.315341;-7.507573026385913;17.99920089039925;-116.19274486560867;40.28759798038069;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.1594424;0.1558985710144043;0.0;0.0;0.0;-0.0;947.5466594621151;241.72007563414266;-7.507573026385913;17.99920089039925;19.502176428272474;1.9659616527243213;0.0
2025-12-11_15:22:53:416755;1765462973.4167557;-7.700637161404986;18.062129128105646;-116.12921700340942;40.582947114904;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.315341;0.10141468048095703;0.0;0.0;0.0;-0.0;949.0311587507056;234.71320461867828;-7.700637161404986;18.062129128105646;19.635180705355726;1.9738027785573193;0.0
2025-12-11_15:22:53:549460;1765462973.549461;-7.8909655984730165;18.123106980709693;-116.06651472426032;40.846711330152765;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.4167557;0.1327052116394043;0.0;0.0;0.0;-0.0;950.34202301427;228.22012284849419;-7.8909655984730165;18.123106980709693;19.766495509081345;1.9814504320628052;0.0
2025-12-11_15:22:53:684781;1765462973.6847813;-8.06472630756431;18.177863244118996;-116.009124646312;41.12800636289007;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.549461;0.13532042503356934;0.0;0.0;0.0;-0.0;951.7585163834539;221.17366001404434;-8.06472630756431;18.177863244118996;19.886541241196575;1.9883624494708565;0.0
2025-12-11_15:22:53:817794;1765462973.8168268;-8.229113794895504;18.228866553253717;-115.95463681152943;41.40719370214755;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.6847813;0.13204550743103027;0.0;0.0;0.0;-0.0;953.1676513624741;213.97441818288613;-8.229113794895504;18.228866553253717;20.0002472401136;1.9948413833298742;0.0
2025-12-11_15:22:53:967035;1765462973.9610767;-8.430418752466027;18.290270170850327;-115.8875706991425;41.73893459704389;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.8168268;0.14424991607666016;0.0;0.0;0.0;-0.0;954.8343322331226;205.06843515685568;-8.430418752466027;18.290270170850327;20.139660952077325;2.002697169206483;0.0
2025-12-11_15:22:54:202863;1765462974.1955452;-8.672353212870053;18.36253925727577;-115.8063362073161;42.184402802884215;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462973.9610767;0.2344684600830078;0.0;0.0;0.0;-0.0;957.0867866655495;192.5564414753789;-8.672353212870053;18.36253925727577;20.30745080564696;2.01202719774116;0.0
2025-12-11_15:22:54:341813;1765462974.341813;-8.989790300767877;18.45484731966745;-115.69843577647919;42.6544681332331;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.1955452;0.14626789093017578;0.0;0.0;0.0;-0.0;959.4103132297972;178.14860147439066;-8.989790300767877;18.45484731966745;20.52797406574787;2.024089794905842;0.0
2025-12-11_15:22:54:468526;1765462974.4685266;-9.201135944133803;18.51473140374889;-115.6256070672889;42.91749267362147;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.341813;0.12671351432800293;0.0;0.0;0.0;-0.0;960.6813171974806;169.40217081605286;-9.201135944133803;18.51473140374889;20.67501346106929;2.0320113630690906;0.0
2025-12-11_15:22:54:569481;1765462974.5694816;-9.357599044401109;18.558258543407632;-115.57110954989848;43.14061991502586;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.4685266;0.10095500946044922;0.0;0.0;0.0;-0.0;961.7737929029539;161.70449014859597;-9.357599044401109;18.558258543407632;20.78397507792335;2.0378208466851158;0.0
2025-12-11_15:22:54:738738;1765462974.737713;-9.527069074189727;18.60463337247495;-115.51147233350515;43.438217453875716;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.5694816;0.16823148727416992;0.0;0.0;0.0;-0.0;963.2568352636519;151.0053717431343;-9.527069074189727;18.60463337247495;20.902091475940654;2.044061525803656;0.0
2025-12-11_15:22:54:896417;1765462974.8938143;-9.780267029042593;18.672432791360905;-115.42108669754175;43.84383613531827;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.737713;0.15610122680664062;0.0;0.0;0.0;-0.0;965.2551188009531;134.92601452265984;-9.780267029042593;18.672432791360905;21.078742123458593;2.053287302415298;0.0
2025-12-11_15:22:55:010801;1765462975.0108013;-9.986062872334706;18.726232236084712;-115.34639313340296;44.13330174010886;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462974.8938143;0.11698698997497559;0.0;0.0;0.0;-0.0;966.6569568224119;121.99208611850854;-9.986062872334706;18.726232236084712;21.22246982445728;2.060701225809055;0.0
2025-12-11_15:22:55:157009;1765462975.1437716;-10.143839198810342;18.7666879454654;-115.28832657682251;44.372723438219104;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.0108013;0.13297033309936523;0.0;0.0;0.0;-0.0;967.8228005803065;110.22194281742735;-10.143839198810342;18.7666879454654;21.332745958591396;2.066334950820133;0.0
2025-12-11_15:22:55:296657;1765462975.296657;-10.377311797868586;18.8252993776553;-115.20104314417648;44.74190860912489;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.1437716;0.15288543701171875;0.0;0.0;0.0;-0.0;969.6225532321145;89.12691161339716;-10.377311797868586;18.8252993776553;21.49605770387983;2.0745932451334066;0.0
2025-12-11_15:22:55:430381;1765462975.4303818;-10.583565574835411;18.875837775108785;-115.12250847865941;45.04617277407191;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.296657;0.13372468948364258;0.0;0.0;0.0;-0.0;971.0893294099892;66.7133525127478;-10.583565574835411;18.875837775108785;21.640450826844273;2.0818126740534533;0.0
2025-12-11_15:22:55:578460;1765462975.5749166;-10.773387636829199;18.92132608609043;-115.04898152111;45.342769902729444;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.4303818;0.14453482627868652;0.0;0.0;0.0;-0.0;972.5234233109666;32.53024644126306;-10.773387636829199;18.92132608609043;21.773434777947884;2.0883952934593473;0.0
2025-12-11_15:22:55:694257;1765462975.6921747;-10.976699817861386;18.96896269883274;-114.96883701171542;45.64774445448805;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.5749166;0.11725807189941406;0.0;0.0;0.0;-0.0;973.9862293462571;0.954929658551372;-10.976699817861386;18.96896269883274;21.915964153126964;2.095381577180387;0.0
2025-12-11_15:22:55:817540;1765462975.8124635;-11.144991366781925;19.00754827088769;-114.90136250884635;45.88898859081499;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.6921747;0.12028884887695312;0.0;0.0;0.0;-0.0;975.1331949621044;0.954929658551372;-11.144991366781925;19.00754827088769;22.034012885440756;2.1011152867023295;0.0
2025-12-11_15:22:55:951513;1765462975.9461255;-11.330374497170938;19.049168923815728;-114.82579950440254;46.17920102810046;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.8124635;0.13366198539733887;0.0;0.0;0.0;-0.0;976.5230044886215;0.954929658551372;-11.330374497170938;19.049168923815728;22.164120170541587;2.1073807645214178;0.0
2025-12-11_15:22:56:066518;1765462976.066518;-11.52526566036231;19.091928551461436;-114.7449145139388;46.470392872726286;59.909461975097656;10.721976280212402;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765462908.9499962;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765462975.9461255;0.1203925609588623;0.0;0.0;0.0;-0.0;977.9048582602934;0.954929658551372;-11.52526566036231;19.091928551461436;22.300974964248425;2.113911567542069;0.0
