;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_14:58:17:769523;1777985897.687659;37.970095480436356;60.495119670529746;0.18985047740218178;0.5260445188741717;0.18985047740218178;0.5260445188741717;4.471898802107928;-1.8204059141716586;0.0;-10.700000000000026;59.908483233333335;10.719902133333333;0.0;59.908483233333335;10.719902133333333;0.0;1777985897.687659;-154.935;0.0;0.58;0.125;0.872;-148.085;2.595;3.772;-7.694;59.90847045;10.719993516666667;0.0;1.4242040328847207;-5.113266985952461;2.203060022742953e-06;1777985897.6387527;0.04890632629394531;0.0;0.0;-2.584570822815803;-148.085;-0.0;0.0;-1.4242040328847207;-5.586733014047565;-2.584570822815803
2026-05-05_14:58:18:063485;1777985897.980418;31.214915865342594;64.14329566443475;0.15607457932671298;0.5577677883863891;0.15607457932671298;0.5577677883863891;4.510588487164199;-1.776811931544035;0.0;-10.850000000000026;59.908480983333334;10.719899966666667;0.0;59.908480983333334;10.719899966666667;0.0;1777985897.980418;-154.419;0.0;0.58;0.125;0.872;-148.085;2.595;3.772;-7.694;59.90847045;10.719993516666667;0.0;1.173530058017311;-5.234501100352917;2.2505888492840853e-06;1777985897.7771623;0.20325565338134766;0.0;0.0;-2.584570822815803;-148.085;-0.0;0.0;-1.173530058017311;-5.615498899647109;-2.584570822815803
2026-05-05_14:58:18:144524;1777985898.0784605;23.644629750923684;68.22955133519916;0.11822314875461842;0.5933004463930361;0.11822314875461842;0.5933004463930361;4.54885313919495;-1.7363343885005667;0.0;-11.000000000000027;59.90847891666667;10.719897833333333;0.0;59.90847891666667;10.719897833333333;0.0;1777985898.0774605;-157.367;0.0;0.58;1.699;2.319;-150.003;1.066;-7.05;-4.758;59.90847045;10.719993516666667;0.0;0.9432813864388462;-5.353870066813132;2.3107608140282565e-06;1777985898.0634856;0.014974832534790039;0.0;0.0;-2.618046237869054;-150.003;-0.0;0.0;-0.9432813864388462;-5.646129933186895;-2.618046237869054
2026-05-05_14:58:18:344022;1777985898.2809112;16.997310044132654;71.8106690107773;0.08498655022066327;0.6244406000937157;0.08498655022066327;0.6244406000937157;4.58664739276235;-1.7321252752613476;0.0;-11.150000000000027;59.90847675;10.719895716666667;0.0;59.90847675;10.719895716666667;0.0;1777985898.2727745;-158.177;2.6699743311901236;0.58;1.699;2.319;-150.003;1.066;-7.05;-4.758;59.90847045;10.719993516666667;0.0;0.7018916424079802;-5.472306496825123;2.380598439710724e-06;1777985898.1720695;0.1088416576385498;-2.217806575791896;-1.08815349363113;-2.618046237869054;-150.003;2.4647622984903963;-0.16640566477060315;-0.9432813864388462;-5.796129933186895;-2.618046237869054
2026-05-05_14:58:18:470637;1777985898.3728635;17.002231405642515;71.81716289477066;0.08501115702821258;0.6244970686501796;0.08501115702821258;0.6244970686501796;4.623926746773292;-1.6513942946447622;0.0;-11.300000000000027;59.9084746;10.719893866666666;0.0;59.9084746;10.719893866666666;0.0;1777985898.3728635;-157.47;0.0;0.58;-0.851;-0.875;-151.174;-10.201;-3.146;-2.335;59.90847045;10.719993516666667;0.0;0.4623587255022765;-5.57582185741337;2.4477382540299963e-06;1777985898.344022;0.028841495513916016;0.0;0.0;-2.6384840434099077;-151.174;-0.0;0.0;-0.4623587255022765;-5.724178142586657;-2.6384840434099077
2026-05-05_14:58:18:718961;1777985898.6066675;17.00069980666108;71.81858006364932;0.0850034990333054;0.6245093918578202;0.0850034990333054;0.6245093918578202;4.66068262109281;-1.6141601947870157;0.0;-11.450000000000028;59.9084727;10.719892133333333;0.0;59.9084727;10.719892133333333;0.0;1777985898.6066675;-149.843;0.0;0.58;-1.922;0.157;-151.43;-0.963;8.961;0.163;59.90847045;10.719993516666667;0.0;0.2506784856380524;-5.672809214930478;2.5211740908304137e-06;1777985898.534263;0.07240462303161621;0.0;0.0;-2.6429520862950135;-151.43;-0.0;0.0;-0.2506784856380524;-5.77719078506955;-2.6429520862950135
2026-05-05_14:58:18:961505;1777985898.8871834;16.994545788623707;71.80833802522649;0.08497272894311854;0.6244203306541434;0.08497272894311854;0.6244203306541434;4.696876917881451;-1.6130641046454761;0.0;-11.600000000000028;59.90847095;10.719890083333333;0.0;59.90847095;10.719890083333333;0.0;1777985898.8871834;-142.567;1.3606015265664828;0.58;-0.364;1.749;-150.859;9.938;1.974;4.46;59.90847045;10.719993516666667;0.0;0.05570988461390047;-5.787515344528215;2.6175027394090278e-06;1777985898.721927;0.16525650024414062;-1.179793840097765;-0.6941096382186274;-2.632986256266126;-150.859;1.3684642236575606;0.031738991318790544;-0.2506784856380524;-5.92719078506955;-2.6385189499949475
2026-05-05_14:58:19:072031;1777985899.0061333;17.000229313624065;71.81925508955497;0.08500114656812033;0.6245152616483041;0.08500114656812033;0.6245152616483041;4.732483762169524;-1.5801394558385915;0.0;-11.750000000000028;59.90846921666667;10.719887466666666;0.0;59.90846921666667;10.719887466666666;0.0;1777985898.9994562;-140.885;7.835365773523548;0.58;1.016;1.098;-149.928;6.865;-6.834;6.686;59.90847045;10.719993516666667;0.0;-0.1374018169431478;-5.933928787697823;2.754130838604485e-06;1777985898.968527;0.037606239318847656;0.0;0.0;-2.616737240930058;-149.928;-0.0;0.0;-0.05570988461390047;-5.962484655471814;-2.616737240930058
2026-05-05_14:58:19:182185;1777985899.0720317;17.001141064030147;71.81784154806003;0.08500570532015074;0.6245029699831307;0.08500570532015074;0.6245029699831307;4.7675117177265465;-1.5477698614903723;0.0;-11.900000000000029;59.90846921666667;10.719887466666666;0.0;59.90846921666667;10.719887466666666;0.0;1777985899.0720317;-140.571;0.0;0.58;1.016;1.098;-149.928;6.865;-6.834;6.686;59.90847045;10.719993516666667;0.0;-0.1374018169431478;-5.933928787697823;2.754130838604485e-06;1777985899.0720317;0.0;0.0;0.0;-2.616737240930058;-149.928;-0.0;0.0;0.1374018169431478;-5.9660712123022055;-2.616737240930058
2026-05-05_14:58:19:266086;1777985899.1982017;17.000280800837267;71.81917761212017;0.08500140400418633;0.6245145879314797;0.08500140400418633;0.6245145879314797;4.80197254835514;-1.5146833578801986;0.0;-12.05000000000003;59.90846745;10.7198845;0.0;59.90846745;10.7198845;0.0;1777985899.190779;-140.492;0.0;0.58;1.016;1.098;-149.928;6.865;-6.834;6.686;59.90847045;10.719993516666667;0.0;-0.3342271709725184;-6.09992617671577;2.9165599522429364e-06;1777985899.187268;0.010933637619018555;0.0;0.0;-2.616737240930058;-149.928;-0.0;0.0;0.3342271709725184;-5.950073823284259;-2.616737240930058
2026-05-05_14:58:19:485780;1777985899.4055362;16.979655309786867;71.80317539919183;0.08489827654893434;0.624375438253842;0.08489827654893434;0.624375438253842;4.835875245854437;-1.516060379369359;0.0;-12.20000000000003;59.90846565;10.719881466666667;0.0;59.90846565;10.719881466666667;0.0;1777985899.4035318;-141.235;2.2623811538256176;0.58;-0.7;-0.845;-146.771;-10.331;3.883;7.923;59.90847045;10.719993516666667;0.0;-0.534766202255335;-6.269653861088267;3.095811823700112e-06;1777985899.287405;0.11813116073608398;-1.6975963838266133;-1.4367731876577827;-2.561637196444597;-146.771;2.207349973432498;0.271581976465764;0.3342271709725184;-6.1000738232842595;-2.616737240930058
2026-05-05_14:58:19:577987;1777985899.5086436;17.002734500819347;71.81695523493235;0.08501367250409674;0.6244952629124553;0.08501367250409674;0.6244952629124553;4.86922367084757;-1.4830720897361969;0.0;-12.35000000000003;59.90846565;10.719881466666667;0.0;59.90846565;10.719881466666667;0.0;1777985899.5076442;-140.823;0.0;0.58;-2.37;0.801;-145.611;-9.84;12.795;7.709;59.90847045;10.719993516666667;0.0;-0.534766202255335;-6.269653861088267;3.095811823700112e-06;1777985899.4950354;0.013608217239379883;0.0;0.0;-2.541391377121463;-145.611;-0.0;0.0;0.534766202255335;-6.080346138911763;-2.541391377121463
2026-05-05_14:58:19:795888;1777985899.7017124;17.003553712033167;71.81641513483672;0.08501776856016584;0.6244905663898845;0.08501776856016584;0.6244905663898845;4.902051568071618;-1.450583078136967;0.0;-12.50000000000003;59.908463866666665;10.719878633333334;0.0;59.908463866666665;10.719878633333334;0.0;1777985899.7017124;-136.786;0.0;0.58;-3.622;3.228;-144.006;-3.893;8.633;9.76;59.90847045;10.719993516666667;0.0;-0.7334484002328225;-6.428190745348264;3.2737943948535353e-06;1777985899.6020293;0.09968304634094238;0.0;0.0;-2.5133788426269543;-144.006;-0.0;0.0;0.7334484002328225;-6.071809254651766;-2.5312510141673763
2026-05-05_14:58:19:872883;1777985899.8215623;17.00104251213352;71.81793847648512;0.08500521256066759;0.6245038128390011;0.08500521256066759;0.6245038128390011;4.934384109523742;-1.4196383754796391;0.0;-12.65000000000003;59.908462166666666;10.719875716666667;0.0;59.908462166666666;10.719875716666667;0.0;1777985899.820544;-135.503;0.0;0.58;-3.622;3.228;-144.006;-3.893;8.633;9.76;59.90847045;10.719993516666667;0.0;-0.9228463552625236;-6.591390470296113;3.462805336973407e-06;1777985899.799985;0.02157735824584961;0.0;0.0;-2.5133788426269543;-144.006;-0.0;0.0;0.9228463552625236;-6.058609529703918;-2.5133788426269543
2026-05-05_14:58:20:082558;1777985900.0082304;17.00088866225473;71.81811587321168;0.08500444331127366;0.624505355419232;0.08500444331127366;0.624505355419232;4.966242902123023;-1.4232369323076404;0.0;-12.800000000000031;59.90846058333333;10.719872583333334;0.0;59.90846058333333;10.719872583333334;0.0;1777985900.0082304;-134.797;4.841716232642351;0.58;-3.332;3.584;-142.258;4.999;-2.968;8.039;59.90847045;10.719993516666667;0.0;-1.0992463628886466;-6.76671357224847;3.6736254889757625e-06;1777985899.956863;0.05136752128601074;0.0;0.0;-2.4828704873020935;-142.258;-0.0;0.0;0.9228463552625236;-6.208609529703918;-2.4828704873020935
2026-05-05_14:58:20:199150;1777985900.0994902;17.001361874624386;71.81854155721956;0.08500680937312194;0.6245090570193005;0.08500680937312194;0.6245090570193005;4.997646534450933;-1.3948574158445088;0.0;-12.950000000000031;59.90846058333333;10.719872583333334;0.0;59.90846058333333;10.719872583333334;0.0;1777985900.0988517;-132.951;0.0;0.58;-1.618;2.6;-141.073;12.899;-7.794;7.096;59.90847045;10.719993516666667;0.0;-1.0992463628886466;-6.76671357224847;3.6736254889757625e-06;1777985900.0825582;0.016932010650634766;0.0;0.0;-2.4621883356659606;-141.073;-0.0;0.0;1.0992463628886466;-6.183286427751561;-2.4621883356659606
2026-05-05_14:58:20:299060;1777985900.2071264;17.00098809256492;71.81812510114182;0.0850049404628246;0.6245054356621027;0.0850049404628246;0.6245054356621027;5.028640303100112;-1.3989419010300381;0.0;-13.100000000000032;59.90845911666667;10.719869433333333;0.0;59.90845911666667;10.719869433333333;0.0;1777985900.2071264;-130.614;35.24649641242058;0.58;-1.618;2.6;-141.073;12.899;-7.794;7.096;59.90847045;10.719993516666667;0.0;-1.2626484408899026;-6.942969234782775;3.892723225318306e-06;1777985900.204768;0.0023584365844726562;0.0;0.0;-2.4621883356659606;-141.073;-0.0;0.0;1.0992463628886466;-6.3332864277515615;-2.4621883356659606
2026-05-05_14:58:20:364745;1777985900.3060193;17.01069833264036;71.81246641951473;0.0850534916632018;0.6244562297349108;0.0850534916632018;0.6244562297349108;5.059260339225483;-1.3732113811103361;0.0;-13.250000000000032;59.90845911666667;10.719869433333333;0.0;59.90845911666667;10.719869433333333;0.0;1777985900.3060193;-129.227;0.0;0.58;1.416;0.763;-139.112;8.98;-7.037;9.322;59.90847045;10.719993516666667;0.0;-1.2626484408899026;-6.942969234782775;3.892723225318306e-06;1777985900.3025727;0.0034465789794921875;0.0;0.0;-2.4279624290343516;-139.112;-0.0;0.0;1.2626484408899026;-6.307030765217257;-2.4279624290343516
2026-05-05_14:58:20:502976;1777985900.4183757;16.999526111693374;71.81939037833567;0.08499763055846687;0.624516438072484;0.08499763055846687;0.624516438072484;5.0895659636002355;-1.349250793980685;0.0;-13.400000000000032;59.90845775;10.7198663;0.0;59.90845775;10.7198663;0.0;1777985900.4183757;-127.898;2.06672866452751;0.58;1.759;0.239;-138.332;2.934;-6.069;10.259;59.90847045;10.719993516666667;0.0;-1.4149094387391228;-7.118292323392974;4.118457423318844e-06;1777985900.4183757;0.0;-1.3551605860984042;-1.56041890486531;-2.4143488608687957;-138.332;2.049705130803715;0.2647191899590039;1.4149094387391228;-6.281707676607058;-2.4143488608687957
2026-05-05_14:58:20:744049;1777985900.6493807;17.19051856038546;71.71558258491336;0.0859525928019273;0.6236137616079422;0.0859525928019273;0.6236137616079422;5.119604511649646;-1.3542558468573294;0.0;-13.550000000000033;59.90845775;10.7198663;0.0;59.90845775;10.7198663;0.0;1777985900.6493807;-127.545;0.0;0.58;1.759;0.239;-138.332;2.934;-6.069;10.259;59.90847045;10.719993516666667;0.0;-1.4149094387391228;-7.118292323392974;4.118457423318844e-06;1777985900.5239317;0.12544894218444824;0.0;0.0;-2.4143488608687957;-138.332;-0.0;0.0;1.4149094387391228;-6.431707676607059;-2.4143488608687957
2026-05-05_14:58:20:988373;1777985900.9334486;24.638886329913564;67.69339762855223;0.12319443164956782;0.5886382402482803;0.12319443164956782;0.5886382402482803;5.149413413703486;-1.3057605733431228;0.0;-13.700000000000033;59.90845528333333;10.719859933333334;0.0;59.90845528333333;10.719859933333334;0.0;1777985900.9334486;-123.71;0.0;0.58;-2.302;0.313;-133.497;-11.934;6.645;12.98;59.90847045;10.719993516666667;0.0;-1.6897218718001912;-7.474533892526254;4.591260886810389e-06;1777985900.7518735;0.18157505989074707;0.0;0.0;-2.3299621915348703;-133.497;-0.0;0.0;1.6897218718001912;-6.225466107473779;-2.3299621915348703
2026-05-05_14:58:21:130844;1777985901.0388398;39.87411944896086;59.46735326877777;0.1993705972448043;0.5171074197285024;0.1993705972448043;0.5171074197285024;5.179051583839086;-1.28729119853067;0.0;-13.850000000000033;59.90845423333333;10.719856816666667;0.0;59.90845423333333;10.719856816666667;0.0;1777985901.0388398;-111.13;0.0;0.58;-2.801;1.088;-128.848;4.761;-7.084;17.329;59.90847045;10.719993516666667;0.0;-1.8067027825425614;-7.6489243820675465;4.830451884818565e-06;1777985900.9883733;0.05046653747558594;0.0;0.0;-2.248821834609654;-128.848;-0.0;0.0;1.8067027825425614;-6.201075617932487;-2.283135007703862
2026-05-05_14:58:21:220518;1777985901.148302;42.67325297122688;57.955879625331924;0.2133662648561344;0.5039641706550602;0.2133662648561344;0.5039641706550602;5.2085347488786855;-1.293645630960329;0.0;-14.000000000000034;59.90845423333333;10.719856816666667;0.0;59.90845423333333;10.719856816666667;0.0;1777985901.148302;-106.584;0.0;0.58;-2.801;1.088;-128.848;4.761;-7.084;17.329;59.90847045;10.719993516666667;0.0;-1.8067027825425614;-7.6489243820675465;4.830451884818565e-06;1777985901.135448;0.01285409927368164;0.0;0.0;-2.248821834609654;-128.848;-0.0;0.0;1.8067027825425614;-6.351075617932487;-2.248821834609654
2026-05-05_14:58:21:437277;1777985901.3573925;53.50523678015603;52.10665721605534;0.26752618390078015;0.4531013670961334;0.26752618390078015;0.4531013670961334;5.237873048108763;-1.2802330948975758;0.0;-14.150000000000034;59.90845351666667;10.719853383333334;0.0;59.90845351666667;10.719853383333334;0.0;1777985901.3573925;-101.379;0.0;0.58;-2.029;-0.854;-125.55;4.223;-15.459;21.483;59.90847045;10.719993516666667;0.0;-1.8865467376686318;-7.841033600428038;5.086084652772271e-06;1777985901.2481291;0.10926342010498047;0.0;0.0;-2.1912608758788807;-125.55;-0.0;0.0;1.8865467376686318;-6.308966399571996;-2.1912608758788807
2026-05-05_14:58:21:517397;1777985901.4635956;66.75092234616199;44.954049075295366;0.33375461173080995;0.3909047745677858;0.33375461173080995;0.3909047745677858;5.267101213437865;-1.2696099010569368;0.0;-14.300000000000034;59.908453;10.7198498;0.0;59.908453;10.7198498;0.0;1777985901.4625938;-100.326;0.0;0.58;-1.49;-2.734;-120.341;3.098;1.12;20.565;59.90847045;10.719993516666667;0.0;-1.9441085185255698;-8.041535892734274;5.352318920071042e-06;1777985901.4451246;0.01847100257873535;0.0;0.0;-2.100346675142496;-120.34100000000001;-0.0;0.0;1.9441085185255698;-6.258464107265761;-2.1291446078004026
2026-05-05_14:58:21:737145;1777985901.6694934;68.67169875786573;43.91683878080238;0.34335849378932864;0.38188555461567286;0.34335849378932864;0.38188555461567286;5.296239332005496;-1.2626929863841245;0.0;-14.450000000000035;59.90845266666667;10.719846533333333;0.0;59.90845266666667;10.719846533333333;0.0;1777985901.6643999;-100.314;0.0;0.58;-1.363;-1.992;-118.807;1.168;14.61;18.816;59.90847045;10.719993516666667;0.0;-1.981245027896353;-8.22431934930956;5.596621281411807e-06;1777985901.5972133;0.0722801685333252;0.0;0.0;-2.0735733244169032;-118.807;-0.0;0.0;1.981245027896353;-6.2256806506904745;-2.0735733244169032
2026-05-05_14:58:22:017431;1777985901.8575408;76.2143679916132;39.84382046556116;0.381071839958066;0.3464680040483579;0.381071839958066;0.3464680040483579;5.325292080074346;-1.2570773267772624;0.0;-14.600000000000035;59.908452383333334;10.719843466666667;0.0;59.908452383333334;10.719843466666667;0.0;1777985901.8575408;-97.382;0.0;0.58;-1.308;0.949;-115.893;-0.121;19.572;18.977;59.90847045;10.719993516666667;0.0;-2.0128110160135844;-8.395911977944476;5.829029017689891e-06;1777985901.7371454;0.12039542198181152;0.0;0.0;-2.0227144300137883;-115.893;-0.0;0.0;2.0128110160135844;-6.20408802205556;-2.0227144300137883
2026-05-05_14:58:22:104555;1777985902.0243187;88.79705674071617;33.04919500271414;0.44398528370358087;0.2873843043714273;0.44398528370358087;0.2873843043714273;5.354253593575726;-1.252620074040351;0.0;-14.750000000000036;59.9084522;10.719840233333333;0.0;59.9084522;10.719840233333333;0.0;1777985902.0231798;-91.821;0.0;0.58;-1.535;3.271;-111.208;-1.522;-4.339;19.708;59.90847045;10.719993516666667;0.0;-2.0332359034453003;-8.576830266245246;6.0745900379854945e-06;1777985902.022101;0.0022177696228027344;0.0;0.0;-1.940945754557854;-111.208;-0.0;0.0;2.0332359034453003;-6.17316973375479;-1.940945754557854
2026-05-05_14:58:22:230222;1777985902.1796916;95.74429732268462;29.297693868574378;0.47872148661342306;0.25476255537890763;0.47872148661342306;0.25476255537890763;5.383111205785979;-1.259685028873427;0.0;-14.900000000000036;59.9084521;10.719836666666666;0.0;59.9084521;10.719836666666666;0.0;1777985902.1796916;-91.024;3.9719661541613354;0.58;-1.174;1.71;-107.491;3.409;-10.368;17.36;59.90847045;10.719993516666667;0.0;-2.0443765092889508;-8.776399899737658;6.350341605454446e-06;1777985902.1297965;0.04989504814147949;0.0;0.0;-1.8760718662612248;-107.491;-0.0;0.0;2.0332359034453003;-6.32316973375479;-1.8760718662612248
2026-05-05_14:58:22:451903;1777985902.364459;98.77625832558819;27.66040212546771;0.4938812916279409;0.24052523587363225;0.4938812916279409;0.24052523587363225;5.411844045256982;-1.25577796793681;0.0;-15.050000000000036;59.9084521;10.719836666666666;0.0;59.9084521;10.719836666666666;0.0;1777985902.364459;-89.479;0.0;0.58;-1.174;1.71;-107.491;3.409;-10.368;17.36;59.90847045;10.719993516666667;0.0;-2.0443765092889508;-8.776399899737658;6.350341605454446e-06;1777985902.2302227;0.13423633575439453;0.0;0.0;-1.8760718662612248;-107.491;-0.0;0.0;2.0443765092889508;-6.273600100262378;-1.8760718662612248
2026-05-05_14:58:22:564887;1777985902.4735146;105.94750441562549;23.787994935192515;0.5297375220781274;0.20685212987123927;0.5297375220781274;0.20685212987123927;5.440460348150745;-1.2516402744441966;0.0;-15.200000000000037;59.908452;10.719833033333334;0.0;59.908452;10.719833033333334;0.0;1777985902.4735146;-86.521;0.0;0.58;-0.001;0.637;-103.662;4.629;2.146;15.577;59.90847045;10.719993516666667;0.0;-2.0555170945959285;-8.979699807575408;6.635841024227318e-06;1777985902.4519038;0.021610736846923828;0.0;0.0;-1.809243209202362;-103.662;-0.0;0.0;2.0555170945959285;-6.220300192424629;-1.809243209202362
